,Address,Price,Beds,Contact
0,"555 W Madison St, Chicago, IL ","$1,395 - 3,545",Studio - 2 Bed,888-692-0211
1,"175 N Harbor Dr, Chicago, IL ","$1,693 - 5,359",Studio - 3 Bed,888-767-6014
2,"1350 N Wells St, Chicago, IL ","$1,595 - 3,465",Studio - 2 Bed,866-854-1757
3,"4334 N Hazel St, Chicago, IL ","$1,445 - 2,680",Studio - 2 Bed,888-769-6192
4,"320 W Illinois St, Chicago, IL ","$1,510 - 3,500",Studio - 2 Bed,844-402-3801
5,"2851 S Martin Luther King Dr, Chicago, IL ","$910 - 7,784",Studio - 3 Bed,844-827-1869
6,"1350 N Lake Shore Dr, Chicago, IL ","$1,373 - 10,256",Studio - 2 Bed,844-740-9960
7,"730 W Couch Pl, Chicago, IL ","$1,688 - 13,865",Studio - 3 Bed,844-294-8524
8,"167 W Erie St, Chicago, IL ","$1,930 - 5,595",Studio - 3 Bed,844-249-5467
9,"1333 S Wabash Ave, Chicago, IL ","$1,965 - 7,620",1-3 Bed,312-767-5990
10,"165 W Superior, Chicago, IL ","$2,031 - 4,590",Studio - 3 Bed,844-214-0691
11,"343 W Wolf Point Plz, Chicago, IL ","$2,189 - 28,212",Studio - 3 Bed,844-811-0188
12,"1136-1140 S Wabash Ave, Chicago, IL ","$1,445 - 3,370",Studio - 2 Bed,312-637-6585
13,"1 E Delaware Pl, Chicago, IL ","$1,620 - 3,776",Studio - 2 Bed,855-707-4966
14,"225 N Columbus Dr, Chicago, IL ","$1,690 - 6,163",Studio - 2 Bed,866-933-3491
15,"445 E Ohio St, Chicago, IL ","$1,492 - 2,425",Studio - 2 Bed,877-395-7096
16,"555 W Kinzie St, Chicago, IL ","$1,624 - 3,558",Studio - 3 Bed,312-288-8972
17,"345 E Wacker Dr, Chicago, IL ","$1,759 - 6,849",Studio - 3 Bed,773-904-9571
18,"545 N McClurg Ct, Chicago, IL ","$1,825 - 8,795",Studio - 3 Bed,844-382-0901
19,"1025 Addison St, Chicago, IL ","$1,980 - 4,510",Studio - 2 Bed,888-739-0068
20,"2933 N Sheridan Rd, Chicago, IL ","$1,730 - 2,725",1-3 Bed,888-463-3217
21,"639-655 W Grace St, Chicago, IL ","$1,105 - 1,455",Studio - 2 Bed,773-596-9611
