,Address,Price,Beds,Contact
0,5454 S Shore Dr Chicago  60615,"$1,580 - 4,465",,844-815-4511
1,5105 S Harper Ave Chicago  60615,"$1,803 - 4,655",,844-867-6288
2,5020-5050 S LAKE SHORE Dr Chicago  60615,"$1,370 - 3,669",,866-611-2494
3,1606 E Hyde Park Blvd Chicago  60615,"$1,199 - 2,336",,844-761-9442
4,500 N Milwaukee Ave Chicago  60622,"$1,580 - 5,500",,312-964-3768
5,625 W Division St Chicago  60610,"$1,925 - 3,625",,844-525-6919
6,707 N Wells St Chicago  60654,"$2,707 - 5,796",,844-312-7045
7,1 W Superior St Chicago  60654,"$1,723 - 5,065",,312-219-9516
8,840 W Blackhawk St Chicago  60642,"$1,919 - 4,569",,866-958-8596
9,200 E Illinois St Chicago  60611,"$1,876 - 12,878",,773-273-6395
10,601 W Jackson Blvd Chicago  60661,"$1,305 - 4,541",,844-443-8919
11,420 E Ohio St Chicago  60611,"$1,615 - 4,600",,888-380-0393
12,1333 S Wabash Ave Chicago  60605,"$1,815 - 3,800",,844-845-5098
13,5140 S Hyde Park Blvd Chicago  60615,"$1,542 - 6,386",,773-432-4830
14,1890 Maple St Chicago  60201,"$1,664 - 5,000",,224-420-9126
15,200 E Chestnut St Chicago  60611,"$1,500 - 3,582",,708-315-6519
16,1209 W Arthur Ave Chicago  60626,"$1,575 - 2,575",,773-649-4071
17,71 W Hubbard St Chicago  60654,"$1,870 - 6,535",,312-219-9513
18,8 W Chestnut St Chicago  60610,"$1,339 - 2,779",,312-646-4941
19,850 S Clark St Chicago  60605,"$1,726 - 3,420",,312-462-1938
20,555 W Madison St Chicago  60661,"$1,400 - 4,835",,888-692-0211
21,545 N McClurg Ct Chicago  60611,"$1,912 - 8,805",,844-382-0901
22,1350 N Lake Shore Dr Chicago  60610,"$1,236 - 3,078",,312-462-0403
23,1130 S Michigan Ave Chicago  60605,"$1,459 - 5,649",,866-610-8317
24,60638 About Us Chicago ,,,
