,Address,Price,Beds,Contact
0,"420 E Ohio St, Chicago, IL ","$1,690 - 4,425",Studio - 3 Bed,888-380-0393
1,"500 N Milwaukee Ave, Chicago, IL ","$1,740 - 5,500",Studio - 3 Bed,312-964-3768
2,"200 E Illinois St, Chicago, IL ","$2,121 - 9,569",Studio - 3 Bed,773-273-6395
3,"71 W Hubbard St, Chicago, IL ","$1,851 - 6,910",Studio - 3 Bed,312-219-9513
4,"850 S Clark St, Chicago, IL ","$1,833 - 3,460",Studio - 2 Bed,312-462-1938
5,"765 W Adams St, Chicago, IL ","$1,910 - 7,448",Studio - 3 Bed,773-675-1174
6,"161 W Kinzie St, Chicago, IL ","$2,095 - 3,605",Studio - 2 Bed,844-892-1659
7,"340 E North Water St, Chicago, IL ","$1,994 - 8,345",Studio - 3 Bed,844-402-4750
8,"11 S Green St, Chicago, IL ","$1,922 - 3,897",Studio - 2 Bed,844-417-3242
9,"365 N Halsted St, Chicago, IL ","$1,815 - 4,725",Studio - 3 Bed,844-368-4250
10,"400 N McClurg Ct, Chicago, IL ",Call for Rent,Studio - 2 Bed,844-482-6861
11,"1225 N Wells St, Chicago, IL ","$1,776 - 5,212",Studio - 3 Bed,844-841-6325
12,"1350 N Lake Shore Dr, Chicago, IL ","$1,316 - 4,539",Studio - 2 Bed,312-462-0403
13,"8 W Chestnut St, Chicago, IL ","$1,539 - 2,810",1-2 Bed,312-646-4941
14,"1130 S Michigan Ave, Chicago, IL ","$1,462 - 5,515",Studio - 2 Bed,866-610-8317
15,"545 N McClurg Ct, Chicago, IL ","$1,766 - 8,805",Studio - 3 Bed,844-382-0901
16,"540 N State St, Chicago, IL ","$1,993 - 3,816",Studio - 3 Bed,844-862-9462
17,"4334 N Hazel St, Chicago, IL ","$1,350 - 4,095",Studio - 2 Bed,888-769-6192
18,"1001 S State St, Chicago, IL ","$1,865 - 5,735",Studio - 3 Bed,844-843-7332
19,"25 W Randolph St, Chicago, IL ","$2,269 - 4,679",Studio - 3 Bed,844-808-9214
20,"601 W Jackson Blvd, Chicago, IL ","$1,638 - 4,403",Studio - 2 Bed,844-443-8919
21,"5527-5537 S Everett Ave, Chicago, IL ","$1,140 - 2,025",Studio - 2 Bed,844-285-1275
22,"215 W Lake St, Chicago, IL ","$2,065 - 5,345",Studio - 3 Bed,224-220-3563
23,"730 W Couch Pl, Chicago, IL ","$1,835 - 3,755",Studio - 3 Bed,844-294-8524
