,Address,Price,Beds,Contact
0,11 S Green St Chicago  60607,"$1,675 - $3,335",Studio - 2 Br,844-417-3242
1,225 N Columbus Dr Chicago  60601,"$1,634 - $5,050",Studio - 2 Br,866-933-3491
2,345 E Wacker Dr Chicago  60601,"$1,636 - $4,688",Studio - 3 Br,773-904-9571
3,5140 S Hyde Park Blvd Chicago  60615,"$1,398 - $5,781",1-3 Br,773-432-4830
4,910 W Huron St Chicago  60642,"$2,460 - $3,630",Studio - 4 Br,844-741-2982
5,37 W Van Buren St Chicago  60605,"$1,899 - $1,999",Studio - 4 Br,844-250-5735
6,1130 S Michigan Ave Chicago  60605,"$1,284 - $3,460",Studio - 2 Br,866-610-8317
7,400 N McClurg Ct Chicago  60611,"$2,128 - $2,926",Studio - 2 Br,844-482-6861
8,1350 N Lake Shore Dr Chicago  60610,"$1,272 - $2,994",Studio - 2 Br,312-462-0403
9,3402-3453 N Elaine Pl Chicago  60657,"$1,672 - $3,488",1-3 Br,844-889-9247
10,340 E North Water St Chicago  60611,"$2,174 - $10,185",Studio - 3 Br,844-402-4750
11,555 W Madison St Chicago  60661,"$1,315 - $4,000",Studio - 2 Br,888-692-0211
12,200 E Illinois St Chicago  60611,"$1,924 - $12,878",Studio - 4 Br,773-273-6395
13,400 E South Water St Chicago  60601,"$1,631 - $3,895",Studio - 2 Br,866-599-7868
14,840 W Blackhawk St Chicago  60642,"$1,712 - $3,968",Studio - 2 Br,866-958-8596
15,850 S Clark St Chicago  60605,"$1,765 - $3,566",Studio - 2 Br,312-462-1938
16,360 E South Water St Chicago  60601,"$1,726 - $3,884",Studio - 2 Br,312-288-8069
17,765 W Adams St Chicago  60661,"$2,242 - $9,350",Studio - 3 Br,773-675-1174
18,805 N LaSalle Dr Chicago  60610,"$1,600 - $5,100",Studio - 2 Br,872-206-3038
19,161 W Kinzie St Chicago  60654,"$1,810 - $6,337",Studio - 2 Br,844-892-1659
20,220 W Illinois St Chicago  60654,"$2,025 - $4,145",Studio - 2 Br,773-492-6656
21,200 E Chestnut St Chicago  60611,"$1,285 - $7,177",Studio - 2 Br,708-315-6519
22,850 N Lake Shore Dr Chicago  60611,"$2,360 - $10,000",Studio - 3 Br,312-462-1903
23,401-465 E Illinois St Chicago  60611,"$1,775 - $4,445",Studio - 2 Br,844-274-9788
