,Address,Price,Beds,Contact
0,5020-5050 S LAKE SHORE Dr Chicago  60615,"$1,352 - $2,505",Studio - 3 Br,866-611-2494
1,5454 S Shore Dr Chicago  60615,"$1,655 - $3,775",1-3 Br,844-815-4511
2,4726-4740 S Woodlawn Ave Chicago  60615,"$890 - $1,235",Studio - 1 Br,844-265-5221
3,1 W Superior St Chicago  60654,"$1,658 - $3,637",Studio - 2 Br,312-219-9516
4,840 W Blackhawk St Chicago  60642,"$1,873 - $4,306",Studio - 2 Br,866-958-8596
5,200 E Illinois St Chicago  60611,"$2,186 - $12,878",Studio - 3 Br,773-273-6395
6,625 W Division St Chicago  60610,"$1,850 - $3,650",Studio - 2 Br,844-525-6919
7,707 N Wells St Chicago  60654,"$2,707 - $5,521",1-3 Br,844-837-3913
8,601 W Jackson Blvd Chicago  60661,"$1,620 - $4,730",Studio - 2 Br,844-443-8919
9,420 E Ohio St Chicago  60611,"$1,575 - $4,160",Studio - 3 Br,888-380-0393
10,500 N Milwaukee Ave Chicago  60622,Call for Rent,Studio - 3 Br,312-964-3768
11,343 W Wolf Point Plz Chicago  60654,"$1,908 - $10,900",Studio - 3 Br,844-811-0188
12,345 E Wacker Dr Chicago  60601,"$1,726 - $3,483",Studio - 3 Br,773-904-9571
13,400 E South Water St Chicago  60601,"$1,758 - $4,620",Studio - 2 Br,866-599-7868
14,360 E South Water St Chicago  60601,"$1,616 - $4,698",Studio - 2 Br,312-288-8069
15,225 N Columbus Dr Chicago  60601,"$2,002 - $5,255",Studio - 2 Br,866-933-3491
16,730 W Couch Pl Chicago  60661,"$1,750 - $5,000",Studio - 3 Br,844-294-8524
17,555 W Kinzie St Chicago  60654,"$1,391 - $4,517",Studio - 3 Br,312-288-8972
18,123 N Des Plaines St Chicago  60661,"$1,915 - $4,806",Studio - 3 Br,312-957-4484
19,500 N Lake Shore Dr Chicago  60611,"$1,925 - $2,725",Studio - 1 Br,312-548-6742
20,5140 S Hyde Park Blvd Chicago  60615,"$1,492 - $4,037",1-3 Br,773-432-4830
21,200 E Chestnut St Chicago  60611,"$1,332 - $8,035",Studio - 2 Br,708-315-6519
22,71 W Hubbard St Chicago  60654,"$1,865 - $6,483",Studio - 3 Br,312-219-9513
23,850 S Clark St Chicago  60605,"$1,751 - $3,410",Studio - 2 Br,312-462-1938
