,Address,Price,Beds,Contact
0,S Hyde Park Blvd Chicago 60615,"$1,398 - $5,781",1-3 Br,773-432-4830
1,345 E Wacker Dr Chicago 60601,"$1,633 - $4,688",Studio - 3 Br,773-904-9571
2,N Des Plaines St Chicago 60661,"$2,389 - $5,377",Studio - 3 Br,312-957-4484
3,11 S Green St Chicago 60607,"$1,675 - $3,335",Studio - 2 Br,844-417-3242
4,555 W Madison St Chicago 60661,"$1,286 - $4,000",Studio - 2 Br,888-692-0211
5,E South Water St Chicago 60601,"$1,715 - $3,884",Studio - 2 Br,312-288-8069
6,161 W Kinzie St Chicago 60654,"$1,840 - $6,337",Studio - 2 Br,844-892-1659
7,400 N McClurg Ct Chicago 60611,"$1,845 - $2,926",Studio - 2 Br,844-482-6861
8,N Lake Shore Dr Chicago 60611,"$2,235 - $3,825",Studio - 2 Br,312-548-6742
9,805 N LaSalle Dr Chicago 60610,"$1,600 - $5,100",Studio - 2 Br,872-206-3038
10,401-465 E Illinois St Chicago 60611,"$1,775 - $4,445",Studio - 2 Br,844-274-9788
11,225 N Columbus Dr Chicago 60601,"$1,634 - $5,117",Studio - 2 Br,866-933-3491
12,910 W Huron St Chicago 60642,"$1,950 - $3,410",Studio - 4 Br,844-741-2982
13,1164-1212 W Madison St Chicago 60607,"$1,875 - $3,250",Studio - 2 Br,844-737-7559
14,840 W Blackhawk St Chicago 60642,"$1,687 - $4,050",Studio - 2 Br,866-958-8596
15,850 S Clark St Chicago 60605,"$1,765 - $3,584",Studio - 2 Br,312-462-1938
16,200 E Chestnut St Chicago 60611,"$1,188 - $7,177",Studio - 2 Br,708-315-6519
17,1 W Superior St Chicago 60654,"$1,636 - $4,673",Studio - 2 Br,312-219-9516
18,71 W Hubbard St Chicago 60654,"$1,787 - $6,495",Studio - 3 Br,312-219-9513
19,N Lake Shore Dr Chicago 60611,"$2,360 - $10,000",Studio - 3 Br,312-462-1903
20,W Van Buren St Chicago 60605,"$1,631 - $4,312",Studio - 4 Br,844-250-5735
21,E South Water St Chicago 60601,"$1,631 - $4,312",Studio - 2 Br,866-599-7868
22,3402-3453 N Elaine Pl Chicago 60657,"$1,672 - $3,488",1-3 Br,844-889-9247
23,E North Water St Chicago 60611,"$1,819 - $10,995",Studio - 3 Br,844-402-4750
