,Address,Price,Beds,Contact
0,345 E Wacker Dr Chicago 60601,"$1,724 - $3,806",Studio - 3 Br,773-904-9571
1,401-465 E Illinois St Chicago 60611,"$1,775 - $4,445",Studio - 2 Br,844-274-9788
2,225 N Columbus Dr Chicago 60601,"$1,647 - $3,721",Studio - 2 Br,866-933-3491
3,200 E Chestnut St Chicago 60611,"$1,220 - $7,578",Studio - 2 Br,708-315-6519
4,N Lake Shore Dr Chicago 60610,"$1,236 - $2,994",Studio - 2 Br,312-462-0403
5,161 W Kinzie St Chicago 60654,"$1,815 - $6,337",Studio - 2 Br,844-892-1659
6,N Lake Shore Dr Chicago 60611,"$1,475 - $3,985",Studio - 2 Br,312-548-6742
7,E South Water St Chicago 60601,"$1,603 - $4,652",Studio - 2 Br,312-288-8069
8,400 N McClurg Ct Chicago 60611,"$1,730 - $3,093",Studio - 2 Br,844-482-6861
9,N Des Plaines St Chicago 60661,"$2,079 - $5,518",Studio - 3 Br,312-957-4484
10,555 W Madison St Chicago 60661,"$1,345 - $4,000",Studio - 2 Br,888-692-0211
11,3402-3453 N Elaine Pl Chicago 60657,"$1,672 - $3,840",1-3 Br,844-889-9247
12,220 W Illinois St Chicago 60654,"$2,025 - $4,145",Studio - 2 Br,773-492-6656
13,W Van Buren St Chicago 60605,"$1,575 - $3,577",Studio - 4 Br,844-250-5735
14,1 W Superior St Chicago 60654,"$1,575 - $3,577",Studio - 2 Br,312-219-9516
15,840 W Blackhawk St Chicago 60642,"$1,687 - $3,968",Studio - 2 Br,866-958-8596
16,200 E Illinois St Chicago 60611,"$2,061 - $12,878",Studio - 4 Br,773-273-6395
17,S Hyde Park Blvd Chicago 60615,"$1,427 - $5,781",1-3 Br,773-432-4830
18,E North Water St Chicago 60611,"$1,819 - $11,025",Studio - 3 Br,844-402-4750
19,765 W Adams St Chicago 60661,"$1,659 - $9,350",Studio - 3 Br,773-675-1174
20,910 W Huron St Chicago 60642,"$1,865 - $4,525",Studio - 4 Br,844-741-2982
21,500 E 33rd St Chicago 60616,"$879 - $2,000",Studio - 3 Br,312-985-0261
22,850 S Clark St Chicago 60605,"$1,777 - $3,600",Studio - 2 Br,312-462-1938
23,1130 S Michigan Ave Chicago 60605,"$1,369 - $3,623",Studio - 2 Br,866-610-8317
24,N Lake Shore Dr Chicago 60611,"$2,360 - $10,000",Studio - 3 Br,312-462-1903
