,Address,Price,Beds,Contact
0,601 W Jackson Blvd Chicago 60661,"$1,305 - $4,541",Studio - 2 Br,844-443-8919
1,N Lake Shore Dr Chicago 60611,"$1,825 - $4,215",Studio - 2 Br,312-548-6742
2,420 E Ohio St Chicago 60611,"$1,615 - $4,600",Studio - 3 Br,888-380-0393
3,730 W Couch Pl Chicago 60661,"$1,750 - $5,550",Studio - 3 Br,844-294-8524
4,E South Water St Chicago 60601,"$2,059 - $5,167",Studio - 2 Br,312-288-8069
5,W Wolf Point Plz Chicago 60654,"$1,918 - $10,900",Studio - 3 Br,844-811-0188
6,225 N Columbus Dr Chicago 60601,"$2,087 - $5,525",Studio - 2 Br,866-933-3491
7,E South Water St Chicago 60601,"$1,779 - $4,083",Studio - 2 Br,866-599-7868
8,345 E Wacker Dr Chicago 60601,"$1,959 - $4,901",Studio - 3 Br,773-904-9571
9,555 W Kinzie St Chicago 60654,"$1,570 - $5,735",Studio - 3 Br,312-288-8972
10,N Des Plaines St Chicago 60661,"$2,032 - $5,129",Studio - 3 Br,312-957-4484
11,N Lake Shore Dr Chicago 60610,"$1,288 - $3,019",Studio - 2 Br,312-462-0403
12,1130 S Michigan Ave Chicago 60605,"$1,479 - $4,399",Studio - 2 Br,866-610-8317
13,1001 S State St Chicago 60605,"$1,610 - $5,735",Studio - 3 Br,844-843-7332
14,25 W Randolph St Chicago 60601,"$1,871 - $7,987",Studio - 3 Br,844-808-9214
15,1209 W Arthur Ave Chicago 60626,"$1,575 - $2,575",Studio - 2 Br,773-649-4071
16,555 W Madison St Chicago 60661,"$1,389 - $4,897",Studio - 2 Br,888-692-0211
17,71 W Hubbard St Chicago 60654,"$1,918 - $6,535",Studio - 3 Br,312-219-9513
18,8 W Chestnut St Chicago 60610,"$1,339 - $2,789",1-2 Br,312-646-4941
19,850 S Clark St Chicago 60605,"$1,757 - $3,419",Studio - 2 Br,312-462-1938
20,545 N McClurg Ct Chicago 60611,"$1,995 - $8,805",Studio - 3 Br,844-382-0901
21,347 W Chestnut St Chicago 60610,"$1,725 - $6,500",Studio - 3 Br,312-702-1232
22,400 N McClurg Ct Chicago 60611,"$1,593 - $2,475",Studio - 2 Br,844-482-6861
23,1164-1212 W Madison St Chicago 60607,"$1,875 - $3,250",Studio - 2 Br,844-737-7559
24,161 W Kinzie St Chicago 60654,"$1,685 - $6,337",Studio - 2 Br,844-892-1659
