,Address,Price,Beds,Contact
0,10 Apartments in Chicago 850,"$1,939 - 18,018",Studio - 3 Bed,
1,"N Lake Shore Dr, Chicago, IL","$1,939 - 18,018",Studio - 3 Bed,312-462-1903
2,"1 E Delaware Pl, Chicago, IL","$2,225 - 3,650",1-2 Bed,855-707-4966
3,"E South Water St, Chicago, IL","$1,793 - 7,895",Studio - 2 Bed,866-599-7868
4,"E South Water St, Chicago, IL","$1,805 - 8,296",Studio - 2 Bed,312-288-8069
5,"833 N Clark St, Chicago, IL","$1,780 - 15,395",Studio - 3 Bed,844-489-9630
6,"910 W Huron St, Chicago, IL","$1,970 - 9,290",Studio - 4 Bed,844-741-2982
7,"E North Water St, Chicago, IL","$2,242 - 9,269",Studio - 3 Bed,844-402-4750
8,"11 S Green St, Chicago, IL","$1,834 - 5,260",Studio - 2 Bed,844-417-3242
9,"365 N Halsted St, Chicago, IL","$1,750 - 3,448",Studio - 3 Bed,844-368-4250
10,"161 W Kinzie St, Chicago, IL","$1,975 - 3,930",Studio - 2 Bed,844-892-1659
11,"400 N McClurg Ct, Chicago, IL","$1,594 - 4,072",Studio - 2 Bed,844-482-6861
12,"200 E Chestnut St, Chicago, IL","$1,272 - 12,855",Studio - 2 Bed,844-435-0208
13,"1 W Superior St, Chicago, IL","$1,572 - 3,545",Studio - 2 Bed,312-219-9516
14,"71 W Hubbard St, Chicago, IL","$1,918 - 7,116",Studio - 3 Bed,312-219-9513
15,"1222 W Madison St, Chicago, IL","$1,720 - 3,575",Studio - 2 Bed,773-358-2809
16,"850 S Clark St, Chicago, IL","$1,742 - 4,354",Studio - 2 Bed,312-462-1938
17,"1935 S Wabash Ave, Chicago, IL","$1,588 - 3,248",1-3 Bed,855-248-5919
18,"1001 S State St, Chicago, IL","$1,934 - 3,711",Studio - 3 Bed,844-843-7332
19,"25 W Randolph St, Chicago, IL","$1,977 - 18,527",Studio - 3 Bed,844-808-9214
20,"8 W Chestnut St, Chicago, IL","$1,969 - 2,874",1-2 Bed,312-646-4941
21,"765 W Adams St, Chicago, IL","$1,725 - 7,825",Studio - 3 Bed,773-675-1174
22,"465 N Park Dr, Chicago, IL","$1,710 - 11,855",Studio - 3 Bed,844-562-1138
23,"720 S Wells St, Chicago, IL","$1,710 - 7,336",Studio - 3 Bed,855-394-3893
