,Address,Price,Beds,Contact
0,500 N Milwaukee Ave Chicago 60622,"$1,580 - $5,500",Studio - 3 Br,312-964-3768
1,1 W Superior St Chicago 60654,"$1,484 - $5,007",Studio - 2 Br,312-219-9516
2,840 W Blackhawk St Chicago 60642,"$1,919 - $4,569",Studio - 2 Br,866-958-8596
3,200 E Illinois St Chicago 60611,"$2,326 - $12,878",Studio - 3 Br,773-273-6395
4,625 W Division St Chicago 60610,"$1,950 - $3,625",Studio - 2 Br,844-525-6919
5,707 N Wells St Chicago 60654,"$2,707 - $5,796",1-3 Br,844-837-3913
6,601 W Jackson Blvd Chicago 60661,"$1,305 - $4,491",Studio - 2 Br,844-443-8919
7,420 E Ohio St Chicago 60611,"$1,555 - $4,600",Studio - 3 Br,888-380-0393
8,E South Water St Chicago 60601,"$1,663 - $3,819",Studio - 2 Br,866-599-7868
9,E South Water St Chicago 60601,"$1,770 - $5,345",Studio - 2 Br,312-288-8069
10,W Wolf Point Plz Chicago 60654,"$1,908 - $10,900",Studio - 3 Br,844-811-0188
11,225 N Columbus Dr Chicago 60601,"$2,109 - $5,366",Studio - 2 Br,866-933-3491
12,345 E Wacker Dr Chicago 60601,"$1,712 - $4,901",Studio - 3 Br,773-904-9571
13,730 W Couch Pl Chicago 60661,"$1,750 - $5,150",Studio - 3 Br,844-294-8524
14,555 W Kinzie St Chicago 60654,"$1,575 - $10,235",Studio - 3 Br,312-288-8972
15,N Des Plaines St Chicago 60661,"$1,931 - $5,366",Studio - 3 Br,312-957-4484
16,N Lake Shore Dr Chicago 60611,"$1,870 - $4,100",Studio - 2 Br,312-548-6742
17,S Hyde Park Blvd Chicago 60615,"$1,492 - $6,216",1-3 Br,773-432-4830
18,1890 Maple St Chicago 60201,"$1,647 - $5,000",Studio - 3 Br,224-420-9126
19,200 E Chestnut St Chicago 60611,"$1,521 - $10,779",Studio - 2 Br,708-315-6519
20,1209 W Arthur Ave Chicago 60626,"$1,570 - $2,575",Studio - 2 Br,773-649-4071
21,555 W Madison St Chicago 60661,"$1,406 - $4,840",Studio - 2 Br,888-692-0211
22,71 W Hubbard St Chicago 60654,"$1,870 - $6,483",Studio - 3 Br,312-219-9513
23,8 W Chestnut St Chicago 60610,"$1,339 - $2,689",1-2 Br,312-646-4941
24,850 S Clark St Chicago 60605,"$1,738 - $3,394",Studio - 2 Br,312-462-1938
