,Address,Price,Beds,Contact
0,220 W Illinois St Chicago  60654,"$2,075 - $4,145",Studio - 2 Br,773-492-6656
1,200 E Illinois St Chicago  60611,"$2,144 - $12,878",Studio - 4 Br,773-273-6395
2,1 W Superior St Chicago  60654,"$1,625 - $4,946",Studio - 2 Br,312-219-9516
3,840 W Blackhawk St Chicago  60642,"$2,256 - $3,935",Studio - 2 Br,866-958-8596
4,625 W Division St Chicago  60610,"$1,775 - $3,700",Studio - 2 Br,844-525-6919
5,707 N Wells St Chicago  60654,"$2,740 - $5,521",1-3 Br,844-837-3913
6,601 W Jackson Blvd Chicago  60661,"$1,484 - $3,676",Studio - 2 Br,844-443-8919
7,37 W Van Buren St Chicago  60605,"$924 - $2,145",Studio - 4 Br,844-250-5735
8,400 E South Water St Chicago  60601,"$1,736 - $2,518",Studio - 2 Br,866-599-7868
9,360 E South Water St Chicago  60601,"$1,743 - $5,024",Studio - 2 Br,312-288-8069
10,343 W Wolf Point Plz Chicago  60654,"$1,761 - $10,617",Studio - 3 Br,844-811-0188
11,345 E Wacker Dr Chicago  60601,"$1,669 - $3,583",Studio - 3 Br,773-904-9571
12,225 N Columbus Dr Chicago  60601,"$1,611 - $5,462",Studio - 2 Br,866-933-3491
13,123 N Des Plaines St Chicago  60661,"$1,940 - $4,676",Studio - 3 Br,312-957-4484
14,11 S Green St Chicago  60607,"$1,584 - $3,425",Studio - 2 Br,844-417-3242
15,500 N Lake Shore Dr Chicago  60611,"$1,885 - $4,170",Studio - 2 Br,312-548-6742
16,5140 S Hyde Park Blvd Chicago  60615,"$1,462 - $5,294",1-3 Br,773-432-4830
17,200 E Chestnut St Chicago  60611,"$1,277 - $7,591",Studio - 2 Br,708-315-6519
18,71 W Hubbard St Chicago  60654,"$1,795 - $6,382",Studio - 3 Br,312-219-9513
19,850 S Clark St Chicago  60605,"$1,784 - $3,600",Studio - 2 Br,312-462-1938
20,555 W Madison St Chicago  60661,"$1,340 - $7,740",Studio - 2 Br,888-692-0211
21,8 W Chestnut St Chicago  60610,"$1,525 - $2,699",1-2 Br,312-646-4941
22,1350 N Lake Shore Dr Chicago  60610,"$1,236 - $2,998",Studio - 2 Br,312-462-0403
23,1130 S Michigan Ave Chicago  60605,"$1,607 - $3,665",Studio - 2 Br,866-610-8317
24,25 W Randolph St Chicago  60602,"$1,823 - $7,987",Studio - 3 Br,844-808-9214
