,Address,Price,Beds,Contact
0,10 Apartments in Chicago ,"$1,380 - 2,199",Studio - 2 Bed,
1,"1209 W Arthur Ave, Chicago, IL ","$1,380 - 2,199",Studio - 2 Bed,773-649-4071
2,"343 S Dearborn St, Chicago, IL ","$1,620 - 3,020",Studio - 2 Bed,844-223-8118
3,"860 N Dewitt Pl, Chicago, IL ","$1,505 - 2,595",Studio - 2 Bed,844-772-4370
4,"465 N Park Dr, Chicago, IL ","$1,710 - 13,000",Studio - 3 Bed,844-562-1138
5,"720 S Wells St, Chicago, IL ","$1,625 - 7,589",Studio - 3 Bed,855-394-3893
6,"2300 S Michigan Ave, Chicago, IL ","$1,520 - 2,705",1-2 Bed,312-646-4878
7,"555 W Madison St, Chicago, IL ","$1,420 - 3,545",Studio - 2 Bed,888-692-0211
8,"175 N Harbor Dr, Chicago, IL ","$1,643 - 5,296",Studio - 3 Bed,888-767-6014
9,"1350 N Wells St, Chicago, IL ","$1,600 - 3,070",Studio - 2 Bed,866-854-1757
10,"4334 N Hazel St, Chicago, IL ","$1,395 - 2,560",Studio - 2 Bed,888-769-6192
11,"320 W Illinois St, Chicago, IL ","$1,460 - 3,500",Studio - 2 Bed,844-402-3801
12,"2851 S Martin Luther King Dr, Chicago, IL ","$851 - 7,054",Studio - 3 Bed,844-827-1869
13,"500 E 33rd St, Chicago, IL ","$727 - 5,466",Studio - 3 Bed,844-687-6555
14,"1350 N Lake Shore Dr, Chicago, IL ","$1,294 - 10,269",Studio - 2 Bed,844-740-9960
15,"730 W Couch Pl, Chicago, IL ","$1,856 - 14,491",Studio - 3 Bed,844-294-8524
16,"167 W Erie St, Chicago, IL ","$1,930 - 5,595",Studio - 3 Bed,844-249-5467
17,"1333 S Wabash Ave, Chicago, IL ","$1,965 - 7,534",1-3 Bed,312-767-5990
18,"165 W Superior, Chicago, IL ","$1,816 - 5,333",Studio - 3 Bed,844-214-0691
19,"343 W Wolf Point Plz, Chicago, IL ","$1,728 - 10,850",Studio - 3 Bed,844-811-0188
20,"1136-1140 S Wabash Ave, Chicago, IL ","$1,445 - 3,370",Studio - 2 Bed,312-637-6585
21,"1 E Delaware Pl, Chicago, IL ","$1,620 - 3,776",Studio - 2 Bed,855-707-4966
22,"225 N Columbus Dr, Chicago, IL ","$1,542 - 5,930",Studio - 2 Bed,866-933-3491
23,"445 E Ohio St, Chicago, IL ","$1,492 - 2,425",Studio - 2 Bed,877-395-7096
24,"555 W Kinzie St, Chicago, IL ","$1,642 - 3,973",Studio - 3 Bed,312-288-8972
