,Address,Price,Beds,Contact
0,10  Apartments in Chicago ,"$2,246 - 4,199",Studio - 2 Beds,
1,"1457 N Halsted St, Chicago, IL ","$2,246 - 4,199",Studio - 2 Beds,(844) 295-8794
2,"930 W Altgeld St, Chicago, IL ","$2,150 - 14,380",Studio - 3 Beds,(847) 440-3110
3,"5441 NE NEast River Rd, Chicago, IL ","$1,195 - 3,190",Studio - 4 Beds,(866) 794-5357
4,"5035 S East End Ave, Chicago, IL ","$1,575 - 4,789",Studio - 4 Beds,(224) 203-2815
5,"5029 N Kenmore Ave, Chicago, IL ","$2,575 - 6,895",1-3 Beds,(844) 288-1201
6,"8 E Huron St, Chicago, IL ","$2,575 - 6,895",1-3 Beds,(773) 906-5670
7,"1616 E 56th St, Chicago, IL ","$2,650 - 7,589",1-3 Beds,(773) 917-0650
8,"205 S Peoria, Chicago, IL ","$2,120 - 4,818",Studio - 2 Beds,(312) 598-1505
9,"1164-1212 W Madison St, Chicago, IL ","$2,846 - 5,610",Studio - 2 Beds,(844) 737-7559
10,"730 W Couch Pl, Chicago, IL ","$2,204 - 9,367",Studio - 3 Beds,(844) 294-8524
11,"1 W Superior St, Chicago, IL ","$2,172 - 5,055",Studio - 2 Beds,(312) 219-9516
12,"676 N La Salle Dr, Chicago, IL ","$2,480 - 2,560",,(844) 816-8029
13,"120 N Green St, Chicago, IL ","$2,815 - 12,682",Studio - 3 Beds,(844) 410-6603
14,"1206-1212 N State Pky, Chicago, IL ","$2,260 - 6,322",Studio - 2 Beds,(224) 326-0829
15,"369 W Grand Ave, Chicago, IL ","$2,095 - 79,788",Studio - 4 Beds,(224) 215-0020
16,"220 E Illinois St, Chicago, IL ","$2,876 - 10,172",Studio - 3 Beds,(844) 596-1422
17,596-1422 Email One Chicago 14 ,"$2,284 - 11,620",Studio - 3 Beds,(312) 585-7552
18,"11 S Green St, Chicago, IL ","$1,977 - 3,428",Studio - 2 Beds,(844) 417-3242
19,"5801-5811 S Dorchester Ave, Chicago, IL ","$2,150 - 3,525",1-6 Beds,(872) 270-4327
20,"939 W Washington Blvd, Chicago, IL ","$1,913 - 4,465",Studio - 3 Beds,(312) 815-5216
21,"2623-2627 N Clark St, Chicago, IL ","$2,200 - 2,450",Studio - 3 Beds,(947) 252-6867
22,"833 N Clark St, Chicago, IL ","$2,352 - 16,463",Studio - 3 Beds,(844) 489-9630
23,"340 E North Water St, Chicago, IL ","$2,171 - 7,433",Studio - 3 Beds,(844) 402-4750
24,"51 E 14th St, Chicago, IL ","$1,780 - 5,045",Studio - 2 Beds,(847) 447-2282
25,"200 E Illinois St, Chicago, IL ","$2,329 - 9,314",1-3 Beds,(844) 349-2090
