,Address,Price,Beds,Contact
0,220 W Illinois St Chicago  60654,"$2,025 - $4,145",Studio - 2 Br,773-492-6656
1,200 E Illinois St Chicago  60611,"$2,061 - $12,878",Studio - 4 Br,773-273-6395
2,1 W Superior St Chicago  60654,"$1,575 - $3,480",Studio - 2 Br,312-219-9516
3,840 W Blackhawk St Chicago  60642,"$2,083 - $3,968",Studio - 2 Br,866-958-8596
4,625 W Division St Chicago  60610,"$1,775 - $3,700",Studio - 2 Br,844-525-6919
5,707 N Wells St Chicago  60654,"$2,740 - $5,621",1-3 Br,844-837-3913
6,400 E South Water St Chicago  60601,"$1,721 - $2,479",Studio - 2 Br,866-599-7868
7,360 E South Water St Chicago  60601,"$1,561 - $4,784",Studio - 2 Br,312-288-8069
8,343 W Wolf Point Plz Chicago  60654,"$1,741 - $10,617",Studio - 3 Br,844-811-0188
9,345 E Wacker Dr Chicago  60601,"$1,892 - $3,677",Studio - 3 Br,773-904-9571
10,225 N Columbus Dr Chicago  60601,"$1,647 - $5,033",Studio - 2 Br,866-933-3491
11,123 N Des Plaines St Chicago  60661,"$1,940 - $5,283",Studio - 3 Br,312-957-4484
12,11 S Green St Chicago  60607,"$1,584 - $3,425",Studio - 2 Br,844-417-3242
13,500 N Lake Shore Dr Chicago  60611,"$1,780 - $3,980",Studio - 2 Br,312-548-6742
14,5140 S Hyde Park Blvd Chicago  60615,"$1,427 - $5,781",1-3 Br,773-432-4830
15,200 E Chestnut St Chicago  60611,"$1,220 - $7,591",Studio - 2 Br,708-315-6519
16,71 W Hubbard St Chicago  60654,"$1,795 - $6,495",Studio - 3 Br,312-219-9513
17,850 S Clark St Chicago  60605,"$1,777 - $3,600",Studio - 2 Br,312-462-1938
18,555 W Madison St Chicago  60661,"$1,325 - $4,000",Studio - 2 Br,888-692-0211
19,1130 S Michigan Ave Chicago  60605,"$1,437 - $3,623",Studio - 2 Br,866-610-8317
20,1350 N Lake Shore Dr Chicago  60610,"$1,236 - $2,994",Studio - 2 Br,312-462-0403
21,25 W Randolph St Chicago  60602,"$1,823 - $7,987",Studio - 3 Br,844-808-9214
22,1164-1212 W Madison St Chicago  60607,"$1,875 - $3,250",Studio - 2 Br,844-737-7559
23,8 W Chestnut St Chicago  60610,"$1,419 - $2,699",1-2 Br,312-646-4941
24,910 W Huron St Chicago  60642,"$1,960 - $4,525",Studio - 4 Br,844-741-2982
