,Address,Price,Beds,Contact
0,10 Apartments in Chicago ,"$1,375 - 3,565",Studio - 2 Bed,
1,"555 W Madison St, Chicago, IL ","$1,375 - 3,565",Studio - 2 Bed,888-692-0211
2,"175 N Harbor Dr, Chicago, IL ","$1,548 - 5,046",Studio - 3 Bed,888-767-6014
3,"320 W Illinois St, Chicago, IL ","$1,495 - 4,215",Studio - 2 Bed,844-402-3801
4,"1350 N Wells St, Chicago, IL ","$1,620 - 4,120",Studio - 2 Bed,866-854-1757
5,"4334 N Hazel St, Chicago, IL ","$1,420 - 2,450",Studio - 2 Bed,888-769-6192
6,"2851 S Martin Luther King Dr, Chicago, IL ","$827 - 10,031",Studio - 3 Bed,844-827-1869
7,"1350 N Lake Shore Dr, Chicago, IL ","$1,455 - 4,983",Studio - 2 Bed,844-740-9960
8,"500 E 33rd St, Chicago, IL ","$710 - 3,504",Studio - 3 Bed,844-687-6555
9,"730 W Couch Pl, Chicago, IL ","$1,945 - 5,635",Studio - 3 Bed,844-294-8524
10,"167 W Erie St, Chicago, IL ","$1,830 - 5,131",Studio - 3 Bed,844-249-5467
11,"1333 S Wabash Ave, Chicago, IL ","$1,965 - 7,556",1-3 Bed,312-767-5990
12,"165 W Superior, Chicago, IL ","$2,074 - 4,132",Studio - 3 Bed,844-214-0691
13,"343 W Wolf Point Plz, Chicago, IL ","$1,953 - 12,712",Studio - 3 Bed,844-811-0188
14,"1136-1140 S Wabash Ave, Chicago, IL ","$1,445 - 3,430",Studio - 2 Bed,312-637-6585
15,"225 N Columbus Dr, Chicago, IL ","$1,746 - 5,187",Studio - 2 Bed,866-933-3491
16,"445 E Ohio St, Chicago, IL ","$1,509 - 2,425",Studio - 2 Bed,877-395-7096
17,"555 W Kinzie St, Chicago, IL ","$1,552 - 3,711",Studio - 3 Bed,312-288-8972
18,"345 E Wacker Dr, Chicago, IL ","$1,852 - 4,662",Studio - 3 Bed,773-904-9571
19,"4050-4064 W 115th St, Chicago, IL ","$791 - 1,550",Studio - 2 Bed,331-481-7724
20,"545 N McClurg Ct, Chicago, IL ","$2,155 - 9,485",Studio - 3 Bed,844-382-0901
21,"2 E 8th St, Chicago, IL ","$1,625 - 4,940",Studio - 3 Bed,855-401-6653
22,"2933 N Sheridan Rd, Chicago, IL ","$1,730 - 2,500",1-3 Bed,888-463-3217
23,"639-655 W Grace St, Chicago, IL ","$1,070 - 1,415",Studio - 2 Bed,773-596-9611
24,"65 E Scott St, Chicago, IL ","$1,350 - 2,500",Studio - 2 Bed,312-638-2436
