,Address,Price,Beds,Contact
0,161 W Kinzie St Chicago  6,"$1,880 - $6,337",Studio - 2 Br,844-892-1659
1,555 W Madison St Chicago  6,"$1,350 - $3,985",Studio - 2 Br,888-692-0211
2,37 W Van Buren St Chicago  6,"$1,279 - $2,994",Studio - 4 Br,844-250-5735
3,1350 N Lake Shore Dr Chicago  6,"$1,279 - $2,994",Studio - 2 Br,312-462-0403
4,500 N Lake Shore Dr Chicago  6,"$1,755 - $3,945",Studio - 2 Br,312-548-6742
5,200 E Illinois St Chicago  6,"$2,191 - $12,878",Studio - 4 Br,773-273-6395
6,71 W Hubbard St Chicago  6,"$1,795 - $6,495",Studio - 3 Br,312-219-9513
7,1130 S Michigan Ave Chicago  6,"$1,374 - $3,443",Studio - 2 Br,866-610-8317
8,11 S Green St Chicago  6,"$1,584 - $3,425",Studio - 2 Br,844-417-3242
9,5140 S Hyde Park Blvd Chicago  6,"$1,378 - $5,781",1-3 Br,773-432-4830
10,400 E South Water St Chicago  6,"$1,660 - $4,130",Studio - 2 Br,866-599-7868
11,840 W Blackhawk St Chicago  6,"$1,687 - $4,081",Studio - 2 Br,866-958-8596
12,910 W Huron St Chicago  6,"$1,940 - $3,470",Studio - 4 Br,844-741-2982
13,340 E North Water St Chicago  6,"$1,819 - $11,025",Studio - 3 Br,844-402-4750
14,123 N Des Plaines St Chicago  6,"$2,389 - $5,377",Studio - 3 Br,312-957-4484
15,345 E Wacker Dr Chicago  6,"$1,726 - $3,470",Studio - 3 Br,773-904-9571
16,850 S Clark St Chicago  6,"$1,768 - $3,542",Studio - 2 Br,312-462-1938
17,1 W Superior St Chicago  6,"$1,543 - $4,866",Studio - 2 Br,312-219-9516
18,225 N Columbus Dr Chicago  6,"$1,630 - $5,065",Studio - 2 Br,866-933-3491
19,220 W Illinois St Chicago  6,"$2,025 - $4,145",Studio - 2 Br,773-492-6656
20,200 E Chestnut St Chicago  6,"$1,205 - $7,202",Studio - 2 Br,708-315-6519
21,60638 About Us Chicago Ap,,,
