,Address,Price,Beds,Contact
0,200 E Illinois St Chicago  6,"$2,061 - $12,878",Studio - 4 Br,773-273-6395
1,1350 N Lake Shore Dr Chicago  6,"$1,236 - $2,994",Studio - 2 Br,312-462-0403
2,200 E Chestnut St Chicago  6,"$1,210 - $7,597",Studio - 2 Br,708-315-6519
3,555 W Madison St Chicago  6,"$1,260 - $4,000",Studio - 2 Br,888-692-0211
4,1130 S Michigan Ave Chicago  6,"$1,538 - $3,443",Studio - 2 Br,866-610-8317
5,910 W Huron St Chicago  6,"$1,870 - $4,525",Studio - 4 Br,844-741-2982
6,1 W Superior St Chicago  6,"$1,561 - $3,509",Studio - 2 Br,312-219-9516
7,850 N Lake Shore Dr Chicago  6,"$2,360 - $10,000",Studio - 3 Br,312-462-1903
8,500 N Lake Shore Dr Chicago  6,"$1,755 - $3,985",Studio - 2 Br,312-548-6742
9,360 E South Water St Chicago  6,"$1,624 - $4,395",Studio - 2 Br,312-288-8069
10,400 E South Water St Chicago  6,"$1,660 - $3,947",Studio - 2 Br,866-599-7868
11,11 S Green St Chicago  6,"$1,584 - $3,425",Studio - 2 Br,844-417-3242
12,5140 S Hyde Park Blvd Chicago  6,"$1,427 - $5,781",1-3 Br,773-432-4830
13,37 W Van Buren St Chicago  6,"$1,105 - $2,530",Studio - 4 Br,844-250-5735
14,220 W Illinois St Chicago  6,"$2,025 - $4,145",Studio - 2 Br,773-492-6656
15,840 W Blackhawk St Chicago  6,"$1,687 - $4,126",Studio - 2 Br,866-958-8596
16,71 W Hubbard St Chicago  6,"$1,793 - $6,495",Studio - 3 Br,312-219-9513
17,850 S Clark St Chicago  6,"$1,771 - $3,571",Studio - 2 Br,312-462-1938
18,765 W Adams St Chicago  6,"$1,659 - $9,350",Studio - 3 Br,773-675-1174
19,345 E Wacker Dr Chicago  6,"$1,724 - $3,559",Studio - 3 Br,773-904-9571
20,60638 About Us Chicago Ap,,,
